FeatureInfo [rank=0, score=0.07250230900777574, name=allOntimeCumulative_v1]
FeatureInfo [rank=318, score=7.506908360552828E-5, name=departureAirportOneHot_MAH]
FeatureInfo [rank=319, score=7.498564261364227E-5, name=departureAirportOneHot_MAD]
FeatureInfo [rank=320, score=7.398723844216777E-5, name=arrivalAirportOneHot_TSN]
FeatureInfo [rank=321, score=7.34321334822982E-5, name=departureAirportOneHot_KCH]
FeatureInfo [rank=322, score=7.334973878724952E-5, name=wind_degOneHot_8.0]
FeatureInfo [rank=323, score=7.290439028442299E-5, name=departureAirportOneHot_CGO]
FeatureInfo [rank=324, score=7.271436104278674E-5, name=wind_degOneHot_3.0]
FeatureInfo [rank=325, score=6.98400313973947E-5, name=carrierFsCodeOneHot_TCX]
FeatureInfo [rank=326, score=6.921990180956652E-5, name=departureAirportOneHot_KTM]
FeatureInfo [rank=327, score=6.884505118550287E-5, name=departureAirportOneHot_GLA]
FeatureInfo [rank=328, score=6.867128728061096E-5, name=carrierFsCodeOneHot_SE]
FeatureInfo [rank=329, score=6.86487651209401E-5, name=departureAirportOneHot_EVN]
FeatureInfo [rank=330, score=6.849976569067403E-5, name=carrierFsCodeOneHot_WA]
FeatureInfo [rank=331, score=6.82060886882641E-5, name=arrivalAirportOneHot_BAH]
FeatureInfo [rank=332, score=6.735267941741887E-5, name=departureAirportOneHot_NGB]
FeatureInfo [rank=333, score=6.712531263176198E-5, name=departureAirportOneHot_PGK]
FeatureInfo [rank=334, score=6.64619480659229E-5, name=departureAirportOneHot_CGQ]
FeatureInfo [rank=335, score=6.645905919239463E-5, name=arrivalAirportOneHot_SCL]
FeatureInfo [rank=336, score=6.626401871966373E-5, name=departureAirportOneHot_ISG]
FeatureInfo [rank=337, score=6.60499432961438E-5, name=departureAirportOneHot_KHI]
FeatureInfo [rank=338, score=6.566908922967818E-5, name=arrivalAirportOneHot_EUG]
FeatureInfo [rank=339, score=6.538331646849648E-5, name=carrierFsCodeOneHot_HV]
FeatureInfo [rank=340, score=6.496954108029451E-5, name=arrivalAirportOneHot_LEI]
FeatureInfo [rank=341, score=6.374208422533981E-5, name=departureAirportOneHot_IKT]
FeatureInfo [rank=342, score=6.225773564976907E-5, name=arrivalAirportOneHot_BUD]
FeatureInfo [rank=343, score=6.186978183304835E-5, name=arrivalAirportOneHot_HAM]
FeatureInfo [rank=344, score=6.0959455615258083E-5, name=carrierFsCodeOneHot_B2]
FeatureInfo [rank=345, score=6.039741650618727E-5, name=departureAirportOneHot_TFN]
FeatureInfo [rank=346, score=5.927846553716573E-5, name=departureAirportOneHot_SAT]
FeatureInfo [rank=347, score=5.925023971638126E-5, name=arrivalAirportOneHot_VCE]
FeatureInfo [rank=348, score=5.9248896261244365E-5, name=departureAirportOneHot_PIT]
FeatureInfo [rank=349, score=5.921731776287646E-5, name=departureAirportOneHot_IKA]
FeatureInfo [rank=350, score=5.911188727559847E-5, name=arrivalAirportOneHot_BDA]
FeatureInfo [rank=351, score=5.906096650702709E-5, name=carrierFsCodeOneHot_GR]
FeatureInfo [rank=352, score=5.883515259142813E-5, name=departureAirportOneHot_LCA]
FeatureInfo [rank=353, score=5.820227776871228E-5, name=departureAirportOneHot_BTU]
FeatureInfo [rank=354, score=5.7786371354962865E-5, name=tempOneHot_2.0]
FeatureInfo [rank=355, score=5.6423197348438005E-5, name=departureAirportOneHot_GEG]
FeatureInfo [rank=356, score=5.6260413511410206E-5, name=arrivalAirportOneHot_SEA]
FeatureInfo [rank=357, score=5.5592223043846175E-5, name=departureAirportOneHot_VNO]
FeatureInfo [rank=358, score=5.554557972953672E-5, name=departureAirportOneHot_GVA]
FeatureInfo [rank=359, score=5.546064717092802E-5, name=arrivalAirportOneHot_FCO]
FeatureInfo [rank=360, score=5.471955676323894E-5, name=departureAirportOneHot_ROA]
FeatureInfo [rank=361, score=5.4529818413990155E-5, name=departureAirportOneHot_TLL]
FeatureInfo [rank=362, score=5.4457400765633784E-5, name=departureAirportOneHot_MAO]
FeatureInfo [rank=363, score=5.3989682167898796E-5, name=carrierFsCodeOneHot_IB]
FeatureInfo [rank=364, score=5.363129061377467E-5, name=departureAirportOneHot_CMB]
FeatureInfo [rank=365, score=5.317466411462873E-5, name=arrivalAirportOneHot_LCG]
FeatureInfo [rank=366, score=5.3168051236179724E-5, name=arrivalAirportOneHot_CPH]
FeatureInfo [rank=367, score=5.29072245903344E-5, name=arrivalAirportOneHot_LHW]
FeatureInfo [rank=368, score=5.1917613436824474E-5, name=carrierFsCodeOneHot_AT]
FeatureInfo [rank=369, score=5.178491561728341E-5, name=carrierFsCodeOneHot_5N]
FeatureInfo [rank=370, score=5.166567236479639E-5, name=arrivalAirportOneHot_LJG]
FeatureInfo [rank=371, score=5.150904029208977E-5, name=arrivalAirportOneHot_TFN]
FeatureInfo [rank=372, score=5.14500130273291E-5, name=departureAirportOneHot_BAH]
FeatureInfo [rank=373, score=5.082191320892178E-5, name=departureAirportOneHot_SJW]
FeatureInfo [rank=374, score=5.053533815345416E-5, name=arrivalAirportOneHot_FLR]
FeatureInfo [rank=375, score=5.041481224029382E-5, name=carrierFsCodeOneHot_CP]
FeatureInfo [rank=376, score=4.968356661613297E-5, name=arrivalAirportOneHot_BDQ]
FeatureInfo [rank=377, score=4.9167753130099556E-5, name=departureAirportOneHot_ACE]
FeatureInfo [rank=378, score=4.88111747019861E-5, name=departureAirportOneHot_LIT]
FeatureInfo [rank=379, score=4.803084776662249E-5, name=arrivalAirportOneHot_HTA]
FeatureInfo [rank=380, score=4.79668838837163E-5, name=carrierFsCodeOneHot_Z2]
FeatureInfo [rank=381, score=4.754686787383472E-5, name=carrierFsCodeOneHot_M6]
FeatureInfo [rank=382, score=4.752948541094427E-5, name=departureAirportOneHot_AXT]
FeatureInfo [rank=383, score=4.7443036581210425E-5, name=arrivalAirportOneHot_TPE]
FeatureInfo [rank=384, score=4.668654099109651E-5, name=arrivalAirportOneHot_NAP]
FeatureInfo [rank=385, score=4.633718196173832E-5, name=arrivalAirportOneHot_WRO]
FeatureInfo [rank=386, score=4.5821456351686556E-5, name=carrierFsCodeOneHot_ET]
FeatureInfo [rank=387, score=4.5628526921161086E-5, name=carrierFsCodeOneHot_9C]
FeatureInfo [rank=388, score=4.5605929010505224E-5, name=carrierFsCodeOneHot_3O]
FeatureInfo [rank=389, score=4.499893028580626E-5, name=departureAirportOneHot_TSN]
FeatureInfo [rank=390, score=4.488284933715517E-5, name=departureAirportOneHot_YXE]
FeatureInfo [rank=391, score=4.4816141324629516E-5, name=arrivalAirportOneHot_DYG]
FeatureInfo [rank=392, score=4.4670778985859925E-5, name=departureAirportOneHot_DXB]
FeatureInfo [rank=393, score=4.4321888824339E-5, name=arrivalAirportOneHot_SVO]
FeatureInfo [rank=394, score=4.4299800324273505E-5, name=departureAirportOneHot_ILM]
FeatureInfo [rank=395, score=4.405217815797771E-5, name=departureAirportOneHot_CAE]
FeatureInfo [rank=396, score=4.361182101197049E-5, name=arrivalAirportOneHot_REP]
FeatureInfo [rank=397, score=4.334119374557535E-5, name=arrivalAirportOneHot_CDG]
FeatureInfo [rank=398, score=4.322915502609712E-5, name=wind_degOneHot_15.0]
FeatureInfo [rank=399, score=4.316149078273143E-5, name=arrivalAirportOneHot_AOR]
FeatureInfo [rank=400, score=4.283908334361779E-5, name=departureAirportOneHot_HMO]
FeatureInfo [rank=401, score=4.249990317954794E-5, name=arrivalAirportOneHot_TSA]
FeatureInfo [rank=402, score=4.226503236439851E-5, name=departureAirportOneHot_MDW]
FeatureInfo [rank=403, score=4.218666991030104E-5, name=arrivalAirportOneHot_MAA]
FeatureInfo [rank=404, score=4.153581184317418E-5, name=departureAirportOneHot_HER]
FeatureInfo [rank=405, score=4.1434407210452326E-5, name=departureAirportOneHot_BDS]
FeatureInfo [rank=406, score=4.1148751093201374E-5, name=departureAirportOneHot_STT]
FeatureInfo [rank=407, score=4.088941268712915E-5, name=carrierFsCodeOneHot_JU]
FeatureInfo [rank=408, score=4.0452531744709874E-5, name=arrivalAirportOneHot_ZRH]
FeatureInfo [rank=409, score=4.018512741166773E-5, name=arrivalAirportOneHot_SIP]
FeatureInfo [rank=410, score=4.014870460953061E-5, name=arrivalAirportOneHot_KMG]
FeatureInfo [rank=411, score=4.005361024143447E-5, name=departureAirportOneHot_YYC]
FeatureInfo [rank=412, score=4.0025327179688924E-5, name=arrivalAirportOneHot_TNA]
FeatureInfo [rank=413, score=3.961494641821293E-5, name=departureAirportOneHot_AKL]
FeatureInfo [rank=414, score=3.926319100253096E-5, name=departureAirportOneHot_JFK]
FeatureInfo [rank=415, score=3.9191883118537816E-5, name=arrivalAirportOneHot_CLT]
FeatureInfo [rank=416, score=3.912635329139559E-5, name=carrierFsCodeOneHot_B6]
FeatureInfo [rank=417, score=3.8779007407652714E-5, name=arrivalAirportOneHot_SAN]
FeatureInfo [rank=418, score=3.871927531560287E-5, name=carrierFsCodeOneHot_I2]
FeatureInfo [rank=419, score=3.820509146417474E-5, name=departureAirportOneHot_LUX]
FeatureInfo [rank=420, score=3.8120828165184516E-5, name=arrivalAirportOneHot_SDF]
FeatureInfo [rank=421, score=3.8019263533999496E-5, name=departureAirportOneHot_PDX]
FeatureInfo [rank=422, score=3.7980162317347354E-5, name=arrivalAirportOneHot_BRI]
FeatureInfo [rank=423, score=3.796668080761774E-5, name=departureAirportOneHot_FLO]
FeatureInfo [rank=424, score=3.783885902288518E-5, name=departureAirportOneHot_NAS]
FeatureInfo [rank=425, score=3.780647967806925E-5, name=carrierFsCodeOneHot_T0]
FeatureInfo [rank=426, score=3.749214635172173E-5, name=carrierFsCodeOneHot_KE]
FeatureInfo [rank=427, score=3.7392415014350296E-5, name=departureAirportOneHot_VCE]
FeatureInfo [rank=428, score=3.735576941545307E-5, name=carrierFsCodeOneHot_FM]
FeatureInfo [rank=429, score=3.708316504272068E-5, name=departureAirportOneHot_MPH]
FeatureInfo [rank=430, score=3.648350841122499E-5, name=carrierFsCodeOneHot_TVJ]
FeatureInfo [rank=431, score=3.579812149860208E-5, name=arrivalAirportOneHot_LIT]
FeatureInfo [rank=432, score=3.565270328770959E-5, name=carrierFsCodeOneHot_OM]
FeatureInfo [rank=433, score=3.559302162995155E-5, name=carrierFsCodeOneHot_G8]
FeatureInfo [rank=434, score=3.5217456172711284E-5, name=arrivalAirportOneHot_VIE]
FeatureInfo [rank=435, score=3.5149864142307446E-5, name=departureAirportOneHot_SYR]
FeatureInfo [rank=436, score=3.503872464348497E-5, name=carrierFsCodeOneHot_EWE]
FeatureInfo [rank=437, score=3.5017212266550434E-5, name=arrivalAirportOneHot_LPA]
FeatureInfo [rank=438, score=3.47965482844488E-5, name=carrierFsCodeOneHot_AD]
FeatureInfo [rank=439, score=3.460869896024515E-5, name=arrivalAirportOneHot_TUN]
FeatureInfo [rank=440, score=3.445612593566363E-5, name=departureAirportOneHot_SHA]
FeatureInfo [rank=441, score=3.4374336148404E-5, name=arrivalAirportOneHot_FNJ]
FeatureInfo [rank=442, score=3.4105941694350116E-5, name=departureAirportOneHot_BKI]
FeatureInfo [rank=443, score=3.4032511482613136E-5, name=arrivalAirportOneHot_ANC]
FeatureInfo [rank=444, score=3.3849603104917773E-5, name=carrierFsCodeOneHot_PR]
FeatureInfo [rank=445, score=3.3807409061266376E-5, name=carrierFsCodeOneHot_RU]
FeatureInfo [rank=446, score=3.35825765100669E-5, name=arrivalAirportOneHot_PNK]
FeatureInfo [rank=447, score=3.354477988000969E-5, name=departureAirportOneHot_ARN]
FeatureInfo [rank=448, score=3.326039136667574E-5, name=departureAirportOneHot_AVL]
FeatureInfo [rank=449, score=3.3168208703648844E-5, name=departureAirportOneHot_MLE]
FeatureInfo [rank=450, score=3.3078173348004215E-5, name=arrivalAirportOneHot_LAP]
FeatureInfo [rank=451, score=3.293493547086904E-5, name=arrivalAirportOneHot_OAK]
FeatureInfo [rank=452, score=3.285282393206271E-5, name=arrivalAirportOneHot_BAX]
FeatureInfo [rank=453, score=3.240968292840912E-5, name=departureAirportOneHot_TXL]
FeatureInfo [rank=454, score=3.2384073028323454E-5, name=departureAirportOneHot_DSM]
FeatureInfo [rank=455, score=3.2375918778019154E-5, name=arrivalAirportOneHot_DOH]
FeatureInfo [rank=456, score=3.2319237905433926E-5, name=carrierFsCodeOneHot_GA]
FeatureInfo [rank=457, score=3.228393340171079E-5, name=arrivalAirportOneHot_BUR]
FeatureInfo [rank=458, score=3.2224140090141224E-5, name=departureAirportOneHot_TOF]
FeatureInfo [rank=459, score=3.203729049280567E-5, name=departureAirportOneHot_PAP]
FeatureInfo [rank=460, score=3.193879146047612E-5, name=carrierFsCodeOneHot_RQ]
FeatureInfo [rank=461, score=3.190399801583433E-5, name=arrivalAirportOneHot_SLC]
FeatureInfo [rank=462, score=3.180405350464788E-5, name=arrivalAirportOneHot_BDO]
FeatureInfo [rank=463, score=3.178936638435081E-5, name=departureAirportOneHot_BMI]
FeatureInfo [rank=464, score=3.130362827713012E-5, name=arrivalAirportOneHot_CMN]
FeatureInfo [rank=465, score=3.1248130939778114E-5, name=arrivalAirportOneHot_WUX]
FeatureInfo [rank=466, score=3.104434868922621E-5, name=arrivalAirportOneHot_OKC]
FeatureInfo [rank=467, score=3.099041541263748E-5, name=arrivalAirportOneHot_CAI]
FeatureInfo [rank=468, score=3.071704730779735E-5, name=departureAirportOneHot_ROC]
FeatureInfo [rank=469, score=3.0294941065673147E-5, name=arrivalAirportOneHot_ALC]
FeatureInfo [rank=470, score=3.0246040240159273E-5, name=arrivalAirportOneHot_CMB]
FeatureInfo [rank=471, score=3.0007987629650604E-5, name=arrivalAirportOneHot_SPU]
FeatureInfo [rank=472, score=2.997233009387968E-5, name=departureAirportOneHot_SLC]
FeatureInfo [rank=473, score=2.9794064721272226E-5, name=arrivalAirportOneHot_ALA]
FeatureInfo [rank=474, score=2.974085231240084E-5, name=departureAirportOneHot_IAH]
FeatureInfo [rank=475, score=2.948443597960872E-5, name=departureAirportOneHot_BEY]
FeatureInfo [rank=476, score=2.9145215454264435E-5, name=departureAirportOneHot_YIW]
FeatureInfo [rank=477, score=2.9069431328574337E-5, name=carrierFsCodeOneHot_8M]
FeatureInfo [rank=478, score=2.9025934306218903E-5, name=arrivalAirportOneHot_TVC]
FeatureInfo [rank=479, score=2.8932489356802168E-5, name=departureAirportOneHot_CWB]
FeatureInfo [rank=480, score=2.8756031360422563E-5, name=arrivalAirportOneHot_JED]
FeatureInfo [rank=481, score=2.8536907710461878E-5, name=arrivalAirportOneHot_HYD]
FeatureInfo [rank=482, score=2.8496847779396472E-5, name=arrivalAirportOneHot_ALB]
FeatureInfo [rank=483, score=2.8331860653833917E-5, name=departureAirportOneHot_OMS]
FeatureInfo [rank=484, score=2.7886943336218554E-5, name=carrierFsCodeOneHot_ME]
FeatureInfo [rank=485, score=2.779324474083727E-5, name=arrivalAirportOneHot_CID]
FeatureInfo [rank=486, score=2.7618833443909494E-5, name=arrivalAirportOneHot_TXL]
FeatureInfo [rank=487, score=2.7510312189553555E-5, name=arrivalAirportOneHot_JLR]
FeatureInfo [rank=488, score=2.717645295486573E-5, name=arrivalAirportOneHot_BRS]
FeatureInfo [rank=489, score=2.6948138989304797E-5, name=departureAirportOneHot_KMG]
FeatureInfo [rank=490, score=2.658964966583874E-5, name=arrivalAirportOneHot_AUH]
FeatureInfo [rank=491, score=2.657319947714483E-5, name=arrivalAirportOneHot_PRG]
FeatureInfo [rank=492, score=2.648718262109411E-5, name=departureAirportOneHot_TAM]
FeatureInfo [rank=493, score=2.627868842673702E-5, name=carrierFsCodeOneHot_Y8]
FeatureInfo [rank=494, score=2.6273148288236248E-5, name=departureAirportOneHot_DMM]
FeatureInfo [rank=495, score=2.62572139473862E-5, name=arrivalAirportOneHot_PLM]
FeatureInfo [rank=496, score=2.603972205957676E-5, name=departureAirportOneHot_LGK]
FeatureInfo [rank=497, score=2.6013961501070487E-5, name=arrivalAirportOneHot_CIA]
FeatureInfo [rank=498, score=2.597642043983033E-5, name=arrivalAirportOneHot_CYZ]
FeatureInfo [rank=499, score=2.593779169999343E-5, name=departureAirportOneHot_SOF]
FeatureInfo [rank=500, score=2.5917531275021012E-5, name=departureAirportOneHot_SGF]
FeatureInfo [rank=501, score=2.5753110759939247E-5, name=carrierFsCodeOneHot_QR]
FeatureInfo [rank=502, score=2.5519643396622893E-5, name=carrierFsCodeOneHot_UB]
FeatureInfo [rank=503, score=2.5375342703123685E-5, name=arrivalAirportOneHot_OZC]
FeatureInfo [rank=504, score=2.5374240137929633E-5, name=arrivalAirportOneHot_FAO]
FeatureInfo [rank=505, score=2.5219077442187425E-5, name=departureAirportOneHot_SDQ]
FeatureInfo [rank=506, score=2.5178946409201803E-5, name=departureAirportOneHot_CEB]
FeatureInfo [rank=507, score=2.4758666535170166E-5, name=arrivalAirportOneHot_KWL]
FeatureInfo [rank=508, score=2.4745612406082288E-5, name=arrivalAirportOneHot_BFS]
FeatureInfo [rank=509, score=2.4659279144790865E-5, name=departureAirportOneHot_IAD]
FeatureInfo [rank=510, score=2.455422366359831E-5, name=departureAirportOneHot_LED]
FeatureInfo [rank=511, score=2.455263339572023E-5, name=arrivalAirportOneHot_XMN]
FeatureInfo [rank=512, score=2.4543728156491143E-5, name=arrivalAirportOneHot_KKC]
FeatureInfo [rank=513, score=2.4525908800096924E-5, name=arrivalAirportOneHot_DBV]
FeatureInfo [rank=514, score=2.436663351338837E-5, name=departureAirportOneHot_FAI]
FeatureInfo [rank=515, score=2.4322638857405517E-5, name=departureAirportOneHot_DGT]
FeatureInfo [rank=516, score=2.4281270105240763E-5, name=carrierFsCodeOneHot_D8*]
FeatureInfo [rank=517, score=2.41146274390312E-5, name=arrivalAirportOneHot_LAX]
FeatureInfo [rank=518, score=2.4053836796500143E-5, name=arrivalAirportOneHot_ALG]
FeatureInfo [rank=519, score=2.396964359010591E-5, name=departureAirportOneHot_NGO]
FeatureInfo [rank=520, score=2.3958799933020075E-5, name=arrivalAirportOneHot_MDT]
FeatureInfo [rank=521, score=2.390876996486148E-5, name=arrivalAirportOneHot_MHT]
FeatureInfo [rank=522, score=2.3834749648531204E-5, name=arrivalAirportOneHot_LED]
FeatureInfo [rank=523, score=2.365165397354078E-5, name=departureAirportOneHot_YYJ]
FeatureInfo [rank=524, score=2.340483145766192E-5, name=carrierFsCodeOneHot_HOP]
FeatureInfo [rank=525, score=2.310053123841839E-5, name=arrivalAirportOneHot_LIM]
FeatureInfo [rank=526, score=2.3062383393601253E-5, name=carrierFsCodeOneHot_O3]
FeatureInfo [rank=527, score=2.245697753354215E-5, name=arrivalAirportOneHot_PRN]
FeatureInfo [rank=528, score=2.173218816553043E-5, name=arrivalAirportOneHot_YYC]
FeatureInfo [rank=529, score=2.167554914972246E-5, name=arrivalAirportOneHot_CTA]
FeatureInfo [rank=530, score=2.1598284795751464E-5, name=arrivalAirportOneHot_TLS]
FeatureInfo [rank=531, score=2.1565992622007252E-5, name=departureAirportOneHot_SZG]
FeatureInfo [rank=532, score=2.1563167153310487E-5, name=arrivalAirportOneHot_DUS]
FeatureInfo [rank=533, score=2.152673573457367E-5, name=departureAirportOneHot_MSY]
FeatureInfo [rank=534, score=2.144882194440504E-5, name=carrierFsCodeOneHot_HA]
FeatureInfo [rank=535, score=2.1428113548920475E-5, name=arrivalAirportOneHot_TUL]
FeatureInfo [rank=536, score=2.1345767110418637E-5, name=departureAirportOneHot_MLB]
FeatureInfo [rank=537, score=2.1294011864493274E-5, name=arrivalAirportOneHot_LBA]
FeatureInfo [rank=538, score=2.1275197689111956E-5, name=carrierFsCodeOneHot_2P]
FeatureInfo [rank=539, score=2.114331927325629E-5, name=carrierFsCodeOneHot_S7]
FeatureInfo [rank=540, score=2.1061585973591573E-5, name=arrivalAirportOneHot_CUN]
FeatureInfo [rank=541, score=2.0897109699524546E-5, name=carrierFsCodeOneHot_BOX]
FeatureInfo [rank=542, score=2.0815744826629392E-5, name=departureAirportOneHot_DLH]
FeatureInfo [rank=543, score=2.076568108502854E-5, name=arrivalAirportOneHot_HUX]
FeatureInfo [rank=544, score=2.0712703591829195E-5, name=departureAirportOneHot_SVQ]
FeatureInfo [rank=545, score=2.068070493239015E-5, name=carrierFsCodeOneHot_TYA]
FeatureInfo [rank=546, score=2.052396700934666E-5, name=carrierFsCodeOneHot_EFY]
FeatureInfo [rank=547, score=2.0321074316384617E-5, name=arrivalAirportOneHot_PAP]
FeatureInfo [rank=548, score=2.0284816428957562E-5, name=arrivalAirportOneHot_MPL]
FeatureInfo [rank=549, score=2.0269893805673712E-5, name=arrivalAirportOneHot_CHC]
